X,Y,OBJECTID,STOPID,STOPCODE,STOPNAME,STOPDESC,LOCATIONTYPE,STOPLAT,STOPLON,PARENTSTATION,MODE
1753323.8816,5920129.7076,416348,8493-d8c9215b,8493,KOTARE AVENUE,,STOP,-36.85232,174.71981,,BUS
1753307.3735,5920104.4793,416349,8494-7cdbf182,8494,KOTARE AVENUE,,STOP,-36.85255,174.71963,,BUS
1753652.6577,5920210.3457,416350,8495-d8b98d40,8495,COX'S BAY RESERVE,,STOP,-36.85154,174.72348,,BUS
1753588.9137,5920187.0801,416351,8496-67820052,8496,COX'S BAY RESERVE,,STOP,-36.85176,174.72277,,BUS
1754095.0604,5920408.7755,416352,8497-30667212,8497,JERVOIS ROAD,,STOP,-36.84968,174.7284,,BUS
1754132.7295,5920420.3016,416353,8498-746ff209,8498,JERVOIS ROAD,,STOP,-36.84957,174.72882,,BUS
1754970.0406,5913753.9382,416354,8499-e5054033,8499,DENBIGH AVENUE/DOMINION ROAD,,STOP,-36.9095,174.73957,,BUS
1757001.7018,5918563.3002,416355,8500-b8198a83,8500,POWERSTATION,,STOP,-36.86583,174.76137,,BUS
1756985.6354,5918562.4868,416356,8501-bc9f89ab,8501,POWERSTATION,,STOP,-36.86584,174.76119,,BUS
1756957.0145,5918267.7991,416357,8502-7283a526,8502,AKIRAHO STREET,,STOP,-36.8685,174.76093,,BUS
1756952.5869,5918317.8232,416358,8503-06eb315f,8503,AKIRAHO STREET,,STOP,-36.86805,174.76087,,BUS
1756989.1724,5917980.8687,416359,8504-5c58d944,8504,ESPLANADE ROAD,,STOP,-36.87108,174.76135,,BUS
1756919.192,5918054.2988,416360,8505-5bfeb2fa,8505,KELLY STREET,,STOP,-36.87043,174.76055,,BUS
1757005.6038,5917470.0415,416361,8506-3024a20c,8506,MOUNT EDEN DOMAIN,,STOP,-36.87568,174.76164,,BUS
1757044.0101,5917763.4389,416362,8507-1d1dbb48,8507,TAHAKI RESERVE,,STOP,-36.87303,174.76201,,BUS
1756973.4891,5917227.5802,416363,8508-f54f12f2,8508,BRIDGMAN RESERVE,,STOP,-36.87787,174.76133,,BUS
1757015.0387,5917546.446,416364,8509-694292a8,8509,MOUNT EDEN DOMAIN,,STOP,-36.87499,174.76173,,BUS
1757036.4356,5916773.6052,416365,8510-e93a5c99,8510,STOP B MOUNT EDEN VILLAGE,,STOP,-36.88195,174.76213,11416-e35d80b5,BUS
1756964.3508,5917215.5407,416366,8511-ad7b97ce,8511,BRIDGMAN RESERVE,,STOP,-36.87798,174.76123,,BUS
1756976.6825,5916579.377,416367,8512-e3fd368e,8512,MOUNT EDEN VILLAGE,,STOP,-36.88371,174.7615,,BUS
1757020.8946,5916849.361,416368,8513-b260b360,8513,STOP A MOUNT EDEN VILLAGE,,STOP,-36.88127,174.76194,11416-e35d80b5,BUS
1756952.1805,5916411.1341,416369,8514-2daa5396,8514,CRYSTAL PALACE THEATRE,,STOP,-36.88523,174.76126,,BUS
1756942.1315,5916398.0015,416370,8515-db9c4826,8515,CRYSTAL PALACE THEATRE,,STOP,-36.88535,174.76115,,BUS
1756763.4905,5915654.3767,416371,8518-e502bfc0,8518,WAIRIKI ROAD,,STOP,-36.89208,174.7593,,BUS
1756753.7903,5915660.1047,416372,8519-1406fb5b,8519,WAIRIKI ROAD,,STOP,-36.89203,174.75919,,BUS
1750192.9925,5915761.8899,416373,8520-b9fc8ffd,8520,RIVERSDALE ROAD CORNER,,STOP,-36.89218,174.68557,,BUS
1756647.5554,5915264.7413,416374,8521-a9bc2b95,8521,PEARY ROAD,,STOP,-36.89561,174.75808,,BUS
1756657.2144,5915256.7945,416375,8522-d0ca6957,8522,PEARY ROAD,,STOP,-36.89568,174.75819,,BUS
1756579.8121,5915022.9352,416376,8523-c3e59524,8523,RAHIRI ROAD,,STOP,-36.8978,174.75737,,BUS
1756580.0288,5914986.3066,416377,8524-126551dc,8524,RAHIRI ROAD,,STOP,-36.89813,174.75738,,BUS
1756517.3651,5914826.5344,416378,8525-932c7e66,8525,TE TATUA-A-RIUKIUTA/BIG KING,,STOP,-36.89958,174.75671,,BUS
1756557.7198,5914791.3862,416379,8526-93178054,8526,TE TATUA-A-RIUKIUTA/BIG KING,,STOP,-36.89989,174.75717,,BUS
1756666.4417,5914645.1039,416380,8527-d3868c4f,8527,THREE KINGS GROVE,,STOP,-36.90119,174.75842,,BUS
1756692.0565,5914632.4235,416381,8528-be0bc614,8528,THREE KINGS GROVE,,STOP,-36.9013,174.75871,,BUS
1756720.9365,5914216.8113,416382,8529-3ea3d576,8529,KINGSWAY,,STOP,-36.90504,174.75912,,BUS
1756725.4844,5914173.4437,416383,8530-aba377f6,8530,KINGSWAY,,STOP,-36.90543,174.75918,,BUS
1756742.5605,5914519.3985,416384,8531-cd1abaad,8531,HUNTERS PARK DRIVE,,STOP,-36.90231,174.7593,,BUS
1756687.2399,5913887.8104,416385,8532-abbbf5fd,8532,THREE KINGS SCHOOL,,STOP,-36.90801,174.75881,,BUS
1756658.1068,5913806.2195,416386,8533-2523b0dc,8533,THREE KINGS SCHOOL,,STOP,-36.90875,174.7585,,BUS
1751502.3589,5915505.5999,416387,8534-e6e024be,8534,ROSEBANK ROAD/ROBERTON ROAD,,STOP,-36.89428,174.70031,,BUS
1764825.652,5916514.1171,416388,8535-54fd1a37,8535,MORRIN ROAD/COLIN MAIDEN PARK,,STOP,-36.88296,174.84955,,BUS
1751124.8511,5915480.1348,416389,8536-e0de6bdd,8536,AVONDALE SHOPS,,STOP,-36.89457,174.69608,,BUS
1751483.7248,5915510.3711,416390,8537-f93532cb,8537,ROSEBANK ROAD/ROBERTON ROAD,,STOP,-36.89424,174.7001,,BUS
1760106.2326,5916875.0796,416391,8538-2bb6dc6a,8538,REMUERA SHOPPING CENTRE,,STOP,-36.88052,174.79654,,BUS
1751277.3275,5915482.9719,416392,8539-95afc972,8539,STOP C AVONDALE,,STOP,-36.89452,174.69779,11796-451b6a8e,BUS
1750486.8989,5915797.7553,416393,8540-d80470d6,8540,ROSEBANK ROAD/VICTOR STREET,,STOP,-36.89181,174.68886,,BUS
1758126.6285,5918442.5862,416394,8541-4701d941,8541,MELROSE STREET,,STOP,-36.86673,174.77401,,BUS
1750381.2112,5915920.5929,416395,8542-1d8e68fd,8542,ROSEBANK ROAD/RIVERSDALE ROAD,,STOP,-36.89072,174.68765,,BUS
1750713.9584,5915632.8127,416396,8543-727fd737,8543,ASPEN STREET,,STOP,-36.89326,174.69144,,BUS
1750148.3018,5916259.8666,416397,8544-3c80f0f8,8544,EASTDALE RESERVE,,STOP,-36.8877,174.68497,,BUS
1750563.1304,5915723.1591,416398,8545-aed7c410,8545,ROSEBANK ROAD/VICTOR STREET,,STOP,-36.89247,174.68973,,BUS
1749996.7775,5916564.4041,416399,8546-103e598f,8546,HONAN PLACE,,STOP,-36.88498,174.68321,,BUS
1750399.7682,5915911.3863,416400,8547-278f8ed7,8547,ROSEBANK ROAD/RIVERSDALE ROAD,,STOP,-36.8908,174.68786,,BUS
1749736.3203,5916758.768,416401,8548-d7f576ae,8548,ROSEBANK ROAD/COPSEY PLACE,,STOP,-36.88327,174.68025,,BUS
1750198.6378,5916182.4019,416402,8549-df9aef8d,8549,EASTDALE RESERVE,,STOP,-36.88839,174.68555,,BUS
1749395.8925,5916968.9555,416403,8550-f77c9fb4,8550,FREMLIN PLACE,,STOP,-36.88143,174.67639,,BUS
1749086.6199,5917126.4227,416404,8552-f2a7b60a,8552,460 ROSEBANK ROAD,,STOP,-36.88006,174.67289,,BUS
1749755.9664,5916760.6416,416405,8553-7edbf302,8553,ROSEBANK ROAD/COPSEY PLACE,,STOP,-36.88325,174.68047,,BUS
1748903.2979,5917298.3209,416406,8554-c8e3318b,8554,550 ROSEBANK ROAD,,STOP,-36.87854,174.6708,,BUS
1749601.6019,5916854.361,416407,8555-3fd13cdb,8555,399 ROSEBANK ROAD,,STOP,-36.88243,174.67872,,BUS
1748817.105,5917620.5563,416408,8556-4721306c,8556,TIMOTHY PLACE,,STOP,-36.87565,174.66977,,BUS
1749460.4662,5916940.0764,416409,8557-bf714e3b,8557,FREMLIN PLACE,,STOP,-36.88168,174.67712,,BUS
1748799.3433,5917879.4461,416410,8558-f2658524,8558,PATIKI ROAD ROUNDABOUT,,STOP,-36.87332,174.66952,,BUS
1748524.3602,5918318.1746,416411,8560-53a49179,8560,62 PATIKI ROAD,,STOP,-36.86941,174.66635,,BUS
1748937.4945,5917265.5386,416412,8561-f4e51df7,8561,549 ROSEBANK ROAD,,STOP,-36.87883,174.67119,,BUS
1749893.769,5916587.3063,416413,8562-4741ff24,8562,ROSEBANK ROAD CORNER,,STOP,-36.88479,174.68205,,BUS
1748825.7852,5917607.0871,416414,8563-977a5741,8563,TIMOTHY PLACE,,STOP,-36.87577,174.66987,,BUS
1749711.2519,5916499.5186,416415,8564-ed179826,8564,WATERTON PLACE,,STOP,-36.88561,174.68002,,BUS
1748807.4818,5917885.9624,416416,8565-7eb135a5,8565,PATIKI ROAD ROUNDABOUT,,STOP,-36.87326,174.66961,,BUS
1749521.9675,5916330.8316,416417,8566-d05d7d7c,8566,ESMERALDA AVENUE,,STOP,-36.88716,174.67793,,BUS
1749487.8579,5916063.9722,416418,8568-6ba71827,8568,MAPLE STREET,,STOP,-36.88957,174.6776,,BUS
1756596.3629,5913550.9847,416419,8569-a1b0cb13,8569,RANFURLY VILLAGE,,STOP,-36.91106,174.75786,,BUS
1764819.8293,5910287.713,416420,8570-f2a073a9,8570,ALBERT STREET,,STOP,-36.93906,174.85084,,BUS
1749895.7079,5916596.1505,416421,8571-8bc50a89,8571,ROSEBANK ROAD CORNER,,STOP,-36.88471,174.68207,,BUS
1749879.9629,5916158.0606,416422,8572-3b7ac39b,8572,OREGON AVENUE,,STOP,-36.88866,174.68198,,BUS
1749759.013,5916528.642,416423,8573-369f0d03,8573,WATERTON PLACE,,STOP,-36.88534,174.68055,,BUS
1756594.958,5913619.8207,416424,8574-19912734,8574,RANFURLY VILLAGE,,STOP,-36.91044,174.75783,,BUS
1749547.2781,5916401.413,416425,8575-0ad3694c,8575,ESMERALDA AVENUE,,STOP,-36.88652,174.6782,,BUS
1765255.1505,5910361.3809,416426,8576-f045ed55,8576,FENCIBLE PLACE,,STOP,-36.93832,174.85571,,BUS
1749355.7297,5916205.0176,416427,8577-b4b774e3,8577,AVONDALE ROAD,,STOP,-36.88832,174.67609,,BUS
1765613.1389,5910580.8241,416428,8578-2ca74c68,8578,BRADY ROAD,,STOP,-36.93628,174.85968,,BUS
1749870.2383,5916162.6712,416429,8579-e0f8bac3,8579,OREGON AVENUE,,STOP,-36.88862,174.68187,,BUS
1764419.7536,5910193.3623,416430,8580-4a083cd1,8580,CHURCH STREET,,STOP,-36.93998,174.84637,,BUS
1758952.0751,5912133.2355,416431,8581-e25bb08a,8581,STOP A ONEHUNGA,,STOP,-36.92344,174.78459,11639-5226f2c2,BUS
1764593.367,5910233.2832,416432,8582-019a754e,8582,PRINCES STREET/HUTTON STREET,,STOP,-36.93959,174.84831,,BUS
1749391.9892,5916137.7934,416433,8583-683933e7,8583,MEAD STREET,,STOP,-36.88892,174.67651,,BUS
1751579.5851,5912090.4591,416434,8584-e5ae2364,8584,STOP B BLOCKHOUSE BAY,,STOP,-36.92504,174.70186,11932-56ac4c1e,BUS
1758954.849,5912091.009,416435,8585-74678c6a,8585,STOP B ONEHUNGA,,STOP,-36.92382,174.78463,11639-5226f2c2,BUS
1758957.1891,5912073.2075,416436,8587-791e6e44,8587,STOP C ONEHUNGA,,STOP,-36.92398,174.78466,11639-5226f2c2,BUS
1758967.4629,5912050.818,416437,8589-791dd25b,8589,STOP D ONEHUNGA,,STOP,-36.92418,174.78478,11639-5226f2c2,BUS
1758965.3306,5912079.7142,416438,8591-cdc433f1,8591,STOP E ONEHUNGA,,STOP,-36.92392,174.78475,11639-5226f2c2,BUS
1758965.0629,5912113.015,416439,8593-f4a37510,8593,STOP F ONEHUNGA,,STOP,-36.92362,174.78474,11639-5226f2c2,BUS
1754953.3759,5913768.6699,416440,8594-a9945d6a,8594,DENBIGH AVENUE/DOMINION ROAD,,STOP,-36.90937,174.73938,,BUS
1754708.8931,5913850.8129,416441,8596-9b3631c6,8596,GRACEDALE RETIREMENT VILLAGE,,STOP,-36.90867,174.73662,,BUS
1754134.085,5913214.2325,416442,8597-5f36cc99,8597,MAY ROAD/MAY ROAD SCHOOL,,STOP,-36.9145,174.7303,,BUS
1755247.7663,5913686.7177,416443,8598-c8a2ce46,8598,SOMERSET ROAD,,STOP,-36.91006,174.7427,,BUS
1758979.9199,5912192.6466,416444,8599-0972de1a,8599,STOP G ONEHUNGA,,STOP,-36.9229,174.78489,11639-5226f2c2,BUS
1758210.2889,5918098.0901,416445,8600-c01d3aba,8600,NEWMARKET PRIMARY SCHOOL,,STOP,-36.86982,174.77502,,BUS
1758200.6692,5918108.2575,416446,8601-6b48dbd2,8601,NEWMARKET PRIMARY SCHOOL,,STOP,-36.86973,174.77491,,BUS
1758148.9501,5917868.3833,416447,8602-0c71800a,8602,HIGHWICK,,STOP,-36.8719,174.77438,,BUS
1758038.2601,5917429.8329,416448,8603-9871bd3c,8603,SILVER ROAD,,STOP,-36.87587,174.77323,,BUS
1758021.6081,5917301.4005,416449,8604-0501702d,8604,GILLIES AVENUE/EPSOM GIRLS GRAMMAR,,STOP,-36.87703,174.77307,,BUS
1757998.3568,5917249.6698,416450,8605-9ce45833,8605,GILLIES AVENUE/EPSOM GIRLS GRAMMAR,,STOP,-36.8775,174.77282,,BUS
1757968.1561,5917063.7772,416451,8606-2cf0e9ae,8606,KIPLING AVENUE,,STOP,-36.87918,174.77252,,BUS
1757930.1768,5916939.0703,416452,8607-b01ca7e8,8607,DOMETT AVENUE,,STOP,-36.88031,174.77212,,BUS
1757855.768,5916580.8627,416453,8608-81f21ceb,8608,EPSOM AVENUE,,STOP,-36.88355,174.77136,,BUS
1757853.5886,5916607.5394,416454,8609-c44c1dda,8609,EPSOM AVENUE,,STOP,-36.88331,174.77133,,BUS
1757810.1241,5916283.1622,416455,8610-5a83008f,8610,KOHIA TERRACE SCHOOL,,STOP,-36.88624,174.77091,,BUS
1757776.4947,5918363.6276,416456,8612-906a5944,8612,ST PETERS COLLEGE,,STOP,-36.8675,174.7701,,BUS
1757775.2823,5916135.0898,416457,8613-4751bac6,8613,MELVILLE PARK,,STOP,-36.88758,174.77055,,BUS
1757671.6803,5918096.9895,416458,8614-202e45de,8614,AUCKLAND GRAMMAR SCHOOL,,STOP,-36.86992,174.76898,,BUS
1757793.4182,5918458.7599,416459,8615-4b1c3fee,8615,KHYBER PASS ROAD,,STOP,-36.86664,174.77027,,BUS
1757635.0063,5917850.175,416460,8616-96029388,8616,CLIVE ROAD,,STOP,-36.87215,174.76862,,BUS
1757690.2073,5918134.3807,416461,8617-76f10821,8617,AUCKLAND GRAMMAR SCHOOL,,STOP,-36.86958,174.76918,,BUS
1757715.8949,5917692.1886,416462,8618-a0686843,8618,MERCY HOSPITAL,,STOP,-36.87356,174.76956,,BUS
1757793.3926,5917447.6965,416463,8620-777779dc,8620,ALBURY AVENUE,,STOP,-36.87575,174.77048,,BUS
1757689.6685,5917720.4207,416464,8621-d31e1328,8621,MERCY HOSPITAL,,STOP,-36.87331,174.76926,,BUS
1757810.9561,5917240.9403,416465,8622-7c5e04aa,8622,SHARPE ROAD,,STOP,-36.87761,174.77072,,BUS
1757789.2305,5917415.5883,416466,8623-211b201c,8623,ALBURY AVENUE,,STOP,-36.87604,174.77044,,BUS
1757692.4622,5915995.6761,416467,8624-06da6f63,8624,GILLIES AVENUE,,STOP,-36.88885,174.76965,,BUS
1757803.0166,5917245.527,416468,8625-008decac,8625,SHARPE ROAD,,STOP,-36.87757,174.77063,,BUS
1757491.9275,5915998.283,416469,8626-c4d4b5bf,8626,KING GEORGE AVENUE/ST ANDREWS ROAD,,STOP,-36.88886,174.7674,,BUS
1757485.8332,5916006.1648,416470,8627-37d3366b,8627,KING GEORGE AVENUE/ST ANDREWS ROAD,,STOP,-36.88879,174.76733,,BUS
1757404.6165,5915856.7303,416471,8628-0277dc65,8628,ABERFOYLE STREET,,STOP,-36.89015,174.76645,,BUS
1757405.1095,5915883.3574,416472,8629-bb513620,8629,ABERFOYLE STREET,,STOP,-36.88991,174.76645,,BUS
1757328.027,5915571.809,416473,8630-27833e7e,8630,MORVERN RESERVE,,STOP,-36.89273,174.76565,,BUS
1757314.1468,5915544.3198,416474,8631-f6a958cd,8631,MORVERN RESERVE,,STOP,-36.89298,174.7655,,BUS
1757282.0508,5915399.5245,416475,8632-d9d3b90f,8632,WATLING STREET,,STOP,-36.89429,174.76517,,BUS
1757249.1585,5915308.0162,416476,8633-979faa8d,8633,WATLING STREET,,STOP,-36.89512,174.76482,,BUS
1757188.6083,5915070.5204,416477,8634-8060a982,8634,ST ANDREWS ROAD/EMPIRE ROAD,,STOP,-36.89727,174.76419,,BUS
1757206.6848,5915035.781,416478,8635-33882370,8635,ST ANDREWS ROAD/EMPIRE ROAD,,STOP,-36.89758,174.7644,,BUS
1757564.2922,5914900.4178,416479,8638-ac37370d,8638,THE DRIVE/EMPIRE ROAD,,STOP,-36.89874,174.76844,,BUS
1757562.8597,5914919.3117,416480,8639-fee9d532,8639,THE DRIVE/EMPIRE ROAD,,STOP,-36.89857,174.76842,,BUS
1757492.5904,5914638.7138,416481,8640-1bdeb8e5,8640,HEYWOOD CRESCENT,,STOP,-36.90111,174.76769,,BUS
1757494.0365,5914668.6528,416482,8641-f893f56d,8641,HEYWOOD CRESCENT,,STOP,-36.90084,174.7677,,BUS
1757267.4839,5914323.2476,416483,8644-441ee6f2,8644,BUCKLEY ROAD/LIVERPOOL STREET,,STOP,-36.90399,174.76523,,BUS
1757256.6072,5914313.4603,416484,8645-9fcf4943,8645,BUCKLEY ROAD/LIVERPOOL STREET,,STOP,-36.90408,174.76511,,BUS
1757186.1875,5914023.9844,416485,8646-59657c79,8646,BUCKLEY ROAD SHOPS,,STOP,-36.9067,174.76438,,BUS
1757182.87,5914037.3639,416486,8647-b0807dc5,8647,BUCKLEY ROAD SHOPS,,STOP,-36.90658,174.76434,,BUS
1757113.0084,5913777.8429,416487,8649-9a4518ce,8649,BUCKLEY ROAD/MOUNT ALBERT ROAD,,STOP,-36.90893,174.76361,,BUS
1756970.5798,5913690.5782,416488,8650-6c089cb8,8650,HILLSBOROUGH ROAD/MOUNT ALBERT ROAD,,STOP,-36.90974,174.76203,,BUS
1756936.1711,5913661.2481,416489,8651-1b7b2dad,8651,HILLSBOROUGH ROAD/MOUNT ALBERT ROAD,,STOP,-36.91001,174.76165,,BUS
1756826.4441,5913462.3929,416490,8652-44e5cd6b,8652,BUDOCK ROAD,,STOP,-36.91182,174.76046,,BUS
1756818.7126,5913478.0734,416491,8653-81809ddc,8653,BUDOCK ROAD,,STOP,-36.91168,174.76037,,BUS
1756773.8718,5913221.4178,416492,8654-e0d855b6,8654,MONTE CECILIA PARK,,STOP,-36.914,174.75992,,BUS
1756781.9612,5913273.4311,416493,8655-e5d89aac,8655,MONTE CECILIA PARK,,STOP,-36.91353,174.76,,BUS
1756681.0499,5912972.3062,416494,8656-7dd77d58,8656,ST MARGARET'S ANGLICAN CHURCH,,STOP,-36.91626,174.75893,,BUS
1756725.6834,5913121.3114,416495,8657-69283d3c,8657,CARR ROAD,,STOP,-36.91491,174.7594,,BUS
1756588.5328,5912594.4466,416496,8658-832316b4,8658,HILLSBOROUGH MEDICAL CENTRE,,STOP,-36.91968,174.75797,,BUS
1756666.5507,5912959.2556,416497,8659-04d0ed20,8659,ST MARGARET'S ANGLICAN CHURCH,,STOP,-36.91638,174.75877,,BUS
1756212.6415,5912263.9774,416498,8660-bacf6b34,8660,ST DAVID'S IN THE FIELDS,,STOP,-36.92272,174.75382,,BUS
1765377.9306,5914242.5364,416499,8661-d0a12946,8661,SUNSET VIEW ROAD,,STOP,-36.90333,174.85624,,BUS
1756038.5827,5912005.2554,416500,8662-638686c5,8662,GOODALL STREET,,STOP,-36.92508,174.75192,,BUS
1756469.2285,5912503.4187,416501,8663-63f64255,8663,HILLS CHURCH,,STOP,-36.92052,174.75665,,BUS
1755754.3036,5911711.9282,416502,8664-a7297dea,8664,ALDERSGATE ROAD,,STOP,-36.92777,174.74879,,BUS
1756204.6858,5912267.4532,416503,8665-5c26e39f,8665,ST DAVID'S IN THE FIELDS,,STOP,-36.92269,174.75373,,BUS
1755466.6673,5911477.4752,416504,8666-4509a2c3,8666,HILLSBOROUGH ROAD/WHITMORE ROAD,,STOP,-36.92993,174.74561,,BUS
1756043.4646,5912028.4723,416505,8667-fccbcee0,8667,GOODALL STREET,,STOP,-36.92487,174.75197,,BUS
1755235.2072,5911439.5366,416506,8668-3cc990cd,8668,HILLSDALE ROAD,,STOP,-36.93031,174.74302,,BUS
1755715.5144,5911686.0036,416507,8669-cd4128b5,8669,ALDERSGATE ROAD,,STOP,-36.92801,174.74836,,BUS
1754770.1276,5911391.4261,416508,8670-78bcc624,8670,WAIKOWHAI PARK,,STOP,-36.93082,174.73781,,BUS
1755402.5375,5911478.6492,416509,8671-aec437b9,8671,HILLSBOROUGH ROAD/WHITMORE ROAD,,STOP,-36.92993,174.74489,,BUS
1754270.8626,5911373.877,416510,8672-8b527f5a,8672,CAPE HORN ROAD,,STOP,-36.93106,174.73221,,BUS
1755230.8957,5911447.3843,416511,8673-33098d9f,8673,HILLSDALE ROAD,,STOP,-36.93024,174.74297,,BUS
1754079.7755,5911547.1506,416512,8674-6b61fff2,8674,JAMES TYLER CRESCENT,,STOP,-36.92953,174.73003,,BUS
1755038.8109,5911467.5416,416513,8675-12f71e36,8675,WAIKOWHAI PRIMARY,,STOP,-36.93009,174.74081,,BUS
1753854.8938,5911724.3613,416514,8676-d802785e,8676,CANBERRA AVENUE,,STOP,-36.92797,174.72747,,BUS
1754106.9843,5911524.4602,416515,8677-4f6bdddf,8677,JAMES TYLER CRESCENT,,STOP,-36.92973,174.73034,,BUS
1753739.731,5911564.413,416516,8678-6028868a,8678,ORIANA AVENUE,,STOP,-36.92943,174.72621,,BUS
1754400.8611,5911369.2941,416517,8679-8d7259d2,8679,CAPE HORN ROAD,,STOP,-36.93108,174.73367,,BUS
1753464.5876,5911327.4493,416518,8680-4bf39be1,8680,HALSEY DRIVE,,STOP,-36.93161,174.72317,,BUS
1753864.7519,5911727.5122,416519,8681-73ddb00d,8681,CANBERRA AVENUE,,STOP,-36.92794,174.72758,,BUS
1753225.8168,5911179.7165,416520,8682-20c52327,8682,MANUKAU DOMAIN,,STOP,-36.93298,174.72052,,BUS
